Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,BounceRates,PageValues,SpecialDay,Region,Weekend,VisitorType,Month,TrafficType,OperatingSystems,Browser,Revenue
0,0,0,0,5,0,0,0,2,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,32,0.014583333,0,0,3,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,3,0,0,0,1,TRUE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,11,0,53.9892,0,1,TRUE,Returning_Visitor,Mar,11,2,2,TRUE
13,1249.809524,4,205,36,0.010638298,6.831792392,0,2,FALSE,Returning_Visitor,Mar,3,3,2,FALSE
0,0,0,0,6,0,0,0,4,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
2,390,0,0,10,0.02,0,0,9,FALSE,Returning_Visitor,Mar,2,3,9,FALSE
0,0,0,0,8,0,0,0,2,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,1,0.2,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,35,0.011428571,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
11,215.5238095,1,70,87,0.002150538,0,0,5,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,4,0,0,0,1,FALSE,Returning_Visitor,Mar,10,1,1,FALSE
1,11,0,0,51,0.010588235,0,0,6,FALSE,Returning_Visitor,Mar,3,3,2,FALSE
2,20,0,0,7,0,0,0,3,FALSE,Returning_Visitor,Mar,6,2,2,FALSE
0,0,0,0,40,0.0135,0,0,2,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,1,0.2,0,0,1,TRUE,Returning_Visitor,Mar,1,1,1,FALSE
2,8,1,14.33333333,14,0,44.67925,0,1,FALSE,Returning_Visitor,Mar,7,2,2,TRUE
0,0,0,0,13,0,59.79014286,0,1,FALSE,Returning_Visitor,Mar,3,3,2,TRUE
0,0,0,0,33,0,0,0,1,FALSE,Returning_Visitor,Mar,1,2,5,FALSE
4,171.25,0,0,22,0.004545455,0,0,1,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,1,0.2,0,0,8,FALSE,Returning_Visitor,Mar,1,1,1,FALSE
0,0,0,0,3,0,0,0,1,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
5,227.3333333,0,0,17,0,0,0,1,TRUE,Returning_Visitor,Mar,9,1,1,FALSE
0,0,0,0,15,0,0,0,2,TRUE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,2,0.2,0,0,3,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,35,0.012571429,0,0,6,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,4,0,0,0,1,FALSE,Returning_Visitor,Mar,3,3,2,FALSE
0,0,1,0,1,0,0,0,3,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,2,0,0,0,1,TRUE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,2,0,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,12,0.033333333,0,0,4,FALSE,Returning_Visitor,Mar,11,3,2,FALSE
5,86,0,0,23,0,0,0,4,TRUE,Returning_Visitor,Mar,9,1,1,FALSE
0,0,0,0,29,0.013793103,0,0,1,FALSE,Returning_Visitor,Mar,13,2,2,FALSE
0,0,0,0,3,0,0,0,1,TRUE,Returning_Visitor,Mar,3,2,5,FALSE
2,7,0,0,10,0.05,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,1,24,27,0.003703704,0,0,1,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
7,186.9761905,2,40,35,0,0,0,6,FALSE,Returning_Visitor,Mar,2,1,1,FALSE
3,138,2,136,54,0,0,0,1,FALSE,Returning_Visitor,Mar,2,1,2,FALSE
0,0,0,0,2,0,0,0,1,FALSE,Returning_Visitor,Mar,1,4,1,FALSE
2,374,0,0,3,0,0,0,1,FALSE,Returning_Visitor,Mar,8,2,2,FALSE
2,61,0,0,5,0,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
1,14,0,0,46,0,0,0,1,FALSE,Returning_Visitor,Mar,1,4,1,FALSE
1,38,0,0,23,0.022916667,7.103020833,0,6,FALSE,Returning_Visitor,Mar,1,3,2,TRUE
0,0,0,0,5,0,0,0,4,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,10,0,0,0,9,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
2,96,0,0,37,0.005128205,0,0,1,FALSE,New_Visitor,Mar,2,2,2,FALSE
6,615.25,0,0,68,0,0,0,6,FALSE,Returning_Visitor,Mar,1,1,2,FALSE
4,111,0,0,4,0,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
2,147,0,0,2,0,0,0,1,FALSE,New_Visitor,Mar,2,2,2,FALSE
0,0,0,0,15,0.013333333,0,0,1,TRUE,Returning_Visitor,Mar,1,1,1,FALSE
3,53.16666667,0,0,11,0,0,0,1,FALSE,Returning_Visitor,Mar,9,3,2,FALSE
2,58,0,0,7,0,0,0,8,FALSE,New_Visitor,Mar,2,3,2,FALSE
0,0,0,0,1,0.2,0,0,3,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
3,48.5,0,0,55,0,0,0,1,FALSE,New_Visitor,Mar,2,4,2,FALSE
1,21,3,116,21,0.008333333,0,0,1,FALSE,Returning_Visitor,Mar,1,1,2,FALSE
4,115.3333333,0,0,64,0.003076923,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,1,929,75,0.002631579,0,0,3,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
1,8,0,0,14,0,0,0,3,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
1,32.28571429,0,0,8,0,0,0,1,FALSE,Returning_Visitor,Mar,3,3,2,FALSE
0,0,0,0,49,0,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,4,0,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
1,11,0,0,29,0,0,0,1,FALSE,Returning_Visitor,Mar,2,3,2,FALSE
0,0,0,0,7,0,0,0,1,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,1,0.2,0,0,4,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,8,0.1,0,0,1,FALSE,Returning_Visitor,Mar,3,1,1,FALSE
0,0,0,0,25,0.008,0,0,8,FALSE,Returning_Visitor,Mar,1,1,1,FALSE
0,0,0,0,1,0.2,0,0,8,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
4,277.75,0,0,3,0,0,0,3,FALSE,New_Visitor,Mar,8,3,2,FALSE
0,0,0,0,12,0,0,0,4,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
6,241.1666667,0,0,39,0.005128205,0,0,1,FALSE,Returning_Visitor,Mar,3,1,1,FALSE
3,64,0,0,24,0,0,0,1,FALSE,New_Visitor,Mar,3,2,10,FALSE
1,25.5,0,0,12,0,0,0,2,TRUE,Returning_Visitor,Mar,1,3,2,FALSE
2,64,0,0,15,0,0,0,1,FALSE,New_Visitor,Mar,1,2,2,FALSE
0,0,0,0,10,0.02,0,0,7,FALSE,Returning_Visitor,Mar,1,2,5,FALSE
8,130,1,18,19,0,19.66818546,0,3,TRUE,Returning_Visitor,Mar,1,2,2,FALSE
9,79,1,155.5,55,0,0,0,6,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
3,84,0,0,27,0,0,0,2,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,1,9,30,0,9.227000967,0,1,FALSE,Returning_Visitor,Mar,3,2,4,TRUE
0,0,0,0,3,0.2,0,0,4,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,24,0,0,0,2,FALSE,Returning_Visitor,Mar,2,2,6,FALSE
3,41,0,0,46,0,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,1,0.2,0,0,1,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,25,0,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,12,0.028571429,0,0,1,TRUE,Returning_Visitor,Mar,1,2,2,FALSE
1,14,0,0,4,0,0,0,3,FALSE,Returning_Visitor,Mar,1,2,4,FALSE
4,86,0,0,46,0.027083333,0,0,3,FALSE,Returning_Visitor,Mar,3,1,1,FALSE
0,0,0,0,10,0,0,0,1,TRUE,Returning_Visitor,Mar,2,1,1,FALSE
3,618,0,0,9,0,34.43601877,0,9,FALSE,New_Visitor,Mar,3,2,2,TRUE
0,0,0,0,13,0,0,0,4,TRUE,Returning_Visitor,Mar,3,2,2,FALSE
1,11.88888889,0,0,111,9.83E-05,12.01656549,0,5,FALSE,Returning_Visitor,Mar,2,3,2,FALSE
5,51.5,0,0,2,0,0,0,2,FALSE,Returning_Visitor,Mar,1,2,5,FALSE
2,7,0,0,27,0.014814815,0,0,4,TRUE,Returning_Visitor,Mar,3,2,4,FALSE
8,269,0,0,33,0.013888889,0,0,4,FALSE,Returning_Visitor,Mar,1,1,1,FALSE
0,0,0,0,5,0,0,0,9,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
2,44.5,0,0,7,0,0,0,1,TRUE,New_Visitor,Mar,8,3,2,FALSE
1,3,14,1165.166667,81,0.008897485,0,0,3,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,6,0.066666667,0,0,3,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,8,0.028571429,0,0,4,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
4,61,0,0,14,0,0,0,5,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
3,90,0,0,25,0.005333333,0,0,1,TRUE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,25,0.0112,0,0,8,FALSE,Returning_Visitor,Mar,10,3,2,FALSE
2,102.5,3,60,22,0,16.14384,0,4,FALSE,Returning_Visitor,Mar,2,1,1,TRUE
0,0,0,0,2,0,0,0,5,FALSE,Returning_Visitor,Mar,3,1,1,FALSE
0,0,0,0,3,0.066666667,0,0,1,FALSE,Returning_Visitor,Mar,3,2,4,FALSE
1,17,0,0,22,0.019047619,0,0,7,FALSE,Returning_Visitor,Mar,1,1,5,FALSE
0,0,0,0,1,0.2,0,0,2,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
9,213.3214286,5,528,61,0.01,2.810812468,0,4,FALSE,Returning_Visitor,Mar,2,1,1,FALSE
0,0,0,0,2,0,0,0,4,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,7,0,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,4,0,0,0,6,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,12,0,0,0,1,FALSE,Returning_Visitor,Mar,6,3,2,FALSE
0,0,0,0,8,0.025,0,0,2,FALSE,Returning_Visitor,Mar,3,3,2,FALSE
6,71.5,0,0,47,0.009929078,27.26888014,0,1,FALSE,Returning_Visitor,Mar,1,2,2,TRUE
0,0,0,0,7,0.057142857,0,0,8,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
1,6,0,0,14,0.028571429,0,0,3,TRUE,Returning_Visitor,Mar,1,3,2,FALSE
3,304,0,0,31,0.015625,0,0,2,FALSE,Returning_Visitor,Mar,1,1,1,FALSE
0,0,0,0,3,0,0,0,1,TRUE,Returning_Visitor,Mar,3,1,1,FALSE
7,151,0,0,44,0.004081633,0,0,4,FALSE,Returning_Visitor,Mar,2,1,1,FALSE
3,199.75,0,0,8,0,0,0,2,FALSE,New_Visitor,Mar,10,3,2,FALSE
1,13.5,1,28,88,0.004545455,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,1,0.2,0,0,1,FALSE,Returning_Visitor,Mar,1,2,4,FALSE
7,191.2,4,654.3333333,31,0.000854701,11.92009615,0,7,FALSE,Returning_Visitor,Mar,2,2,2,TRUE
2,47,0,0,39,0,78.93483561,0,2,FALSE,Returning_Visitor,Mar,1,3,3,TRUE
0,0,0,0,10,0,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
5,197,4,246,17,0,0,0,3,FALSE,New_Visitor,Mar,2,1,1,FALSE
3,115.125,0,0,46,0.004255319,0,0,6,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
4,312.75,0,0,14,0,0,0,1,FALSE,New_Visitor,Mar,2,3,2,FALSE
0,0,0,0,40,0,0,0,9,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
4,724,0,0,2,0,0,0,1,FALSE,New_Visitor,Mar,7,4,2,FALSE
0,0,0,0,2,0,0,0,1,FALSE,Returning_Visitor,Mar,2,2,6,FALSE
8,237.5,4,142,30,0,15.88906362,0,1,TRUE,Returning_Visitor,Mar,9,1,2,TRUE
3,66.33333333,0,0,15,0,0,0,6,FALSE,Returning_Visitor,Mar,6,2,2,FALSE
0,0,0,0,16,0,0,0,7,FALSE,Returning_Visitor,Mar,1,2,4,FALSE
2,190,1,0,37,0,0,0,6,TRUE,Returning_Visitor,Mar,1,1,1,FALSE
4,174,1,18.5,11,0,0,0,3,TRUE,New_Visitor,Mar,8,1,2,FALSE
3,227,0,0,2,0,0,0,1,TRUE,Returning_Visitor,Mar,10,3,2,FALSE
1,23,0,0,15,0.028571429,0,0,8,TRUE,Returning_Visitor,Mar,2,1,1,FALSE
0,0,0,0,29,0.006896552,0,0,3,FALSE,Returning_Visitor,Mar,10,2,2,FALSE
0,0,2,39,15,0,11.9955404,0,1,TRUE,Returning_Visitor,Mar,3,2,2,TRUE
0,0,0,0,3,0,0,0,2,TRUE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,1,0.2,0,0,1,TRUE,Returning_Visitor,Mar,1,1,1,FALSE
0,0,0,0,2,0,0,0,9,FALSE,Returning_Visitor,Mar,2,1,2,FALSE
1,26,1,0,55,0.003508772,0,0,1,TRUE,Returning_Visitor,Mar,1,2,5,FALSE
0,0,0,0,1,0.2,0,0,2,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,38,0.005405405,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
2,41,0,0,7,0.022222222,0,0,6,TRUE,Returning_Visitor,Mar,2,2,5,FALSE
4,74,2,629,149,0.003870968,18.36804916,0,1,FALSE,Returning_Visitor,Mar,2,2,2,TRUE
0,0,0,0,5,0,0,0,1,TRUE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,2,0.2,0,0,1,TRUE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,6,0,0,0,4,FALSE,Returning_Visitor,Mar,3,2,10,FALSE
0,0,0,0,27,0,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,1,0.2,0,0,4,FALSE,Returning_Visitor,Mar,11,2,2,FALSE
2,74,0,0,13,0.013333333,0,0,3,FALSE,Returning_Visitor,Mar,6,2,4,FALSE
0,0,0,0,41,0,0,0,1,TRUE,Returning_Visitor,Mar,1,3,2,FALSE
2,45,0,0,9,0,0,0,3,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
2,112,0,0,9,0,0,0,3,TRUE,New_Visitor,Mar,2,3,2,FALSE
0,0,0,0,8,0.075,0,0,1,TRUE,Returning_Visitor,Mar,13,3,2,FALSE
2,37,0,0,15,0,0,0,3,TRUE,New_Visitor,Mar,2,2,2,FALSE
0,0,0,0,21,0.019047619,0,0,2,FALSE,Returning_Visitor,Mar,1,2,5,FALSE
0,0,0,0,12,0,0,0,2,FALSE,Returning_Visitor,Mar,1,3,3,FALSE
1,5.5,0,0,22,0,0,0,2,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
3,50,0,0,13,0,0,0,5,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,31,0,0,0,4,TRUE,Returning_Visitor,Mar,2,2,2,FALSE
2,26,0,0,19,0.015789474,0,0,4,FALSE,Returning_Visitor,Mar,6,2,2,FALSE
0,0,0,0,13,0,0,0,4,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
5,113.5,0,0,13,0,0,0,4,FALSE,New_Visitor,Mar,11,1,8,FALSE
0,0,0,0,6,0,0,0,3,FALSE,Returning_Visitor,Mar,10,1,1,FALSE
3,279,0,0,0,0,0,0,1,TRUE,Returning_Visitor,Mar,10,3,2,FALSE
3,228,1,267.5,23,0.002197802,0,0,3,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
3,55,2,4,2,0,0,0,8,FALSE,New_Visitor,Mar,2,1,1,FALSE
6,112.5,0,0,47,0.004,17.527656,0,4,FALSE,Returning_Visitor,Mar,3,1,1,FALSE
1,17,0,0,12,0,0,0,3,TRUE,Returning_Visitor,Mar,1,1,1,FALSE
0,0,0,0,5,0.04,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,11,0,0,0,1,FALSE,New_Visitor,Mar,2,1,1,FALSE
0,0,0,0,21,0.019047619,0,0,6,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,5,0,0,0,1,TRUE,Returning_Visitor,Mar,2,2,2,FALSE
1,8.5,0,0,30,0,0,0,3,TRUE,New_Visitor,Mar,3,2,2,FALSE
0,0,0,0,5,0,0,0,3,TRUE,Returning_Visitor,Mar,9,3,3,FALSE
0,0,0,0,1,0.2,0,0,4,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,17,0,61.9395,0,1,TRUE,New_Visitor,Mar,2,2,2,TRUE
0,0,0,0,1,0.2,0,0,5,FALSE,Returning_Visitor,Mar,1,2,5,FALSE
0,0,0,0,14,0,0,0,1,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
7,319.5,0,0,11,0,0,0,1,TRUE,New_Visitor,Mar,9,3,2,FALSE
0,0,0,0,15,0.003571429,0,0,1,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,1,132,8,0,0,0,4,TRUE,Returning_Visitor,Mar,14,3,2,FALSE
0,0,0,0,4,0,0,0,3,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,20,0.03,0,0,1,FALSE,Returning_Visitor,Mar,1,1,1,FALSE
5,97.5,0,0,24,0.04,0,0,2,TRUE,Returning_Visitor,Mar,1,3,2,FALSE
7,182.0833333,0,0,15,0,0,0,4,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
3,97,0,0,15,0.0125,0,0,6,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,2,0.2,0,0,1,FALSE,Returning_Visitor,Mar,1,2,5,FALSE
3,34.83333333,0,0,30,0.026666667,0,0,2,TRUE,Returning_Visitor,Mar,1,1,1,FALSE
0,0,3,57,31,0.012903226,8.682741935,0,5,FALSE,Returning_Visitor,Mar,2,2,4,FALSE
0,0,0,0,9,0.077777778,0,0,3,FALSE,Returning_Visitor,Mar,1,2,4,FALSE
0,0,0,0,3,0.066666667,0,0,8,FALSE,Returning_Visitor,Mar,3,1,1,FALSE
0,0,2,14,11,0.020512821,0,0,1,TRUE,Returning_Visitor,Mar,3,3,2,FALSE
0,0,0,0,30,0,0,0,1,FALSE,Returning_Visitor,Mar,1,2,5,FALSE
1,77,0,0,9,0,0,0,3,TRUE,New_Visitor,Mar,3,1,1,FALSE
3,107,0,0,45,0,9.702113281,0,1,TRUE,New_Visitor,Mar,2,2,4,FALSE
10,614.1666667,0,0,47,0,7.256219133,0,3,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
13,315.9666667,1,0,15,0.019047619,0,0,3,FALSE,Returning_Visitor,Mar,2,3,2,FALSE
0,0,0,0,1,0.2,0,0,3,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
1,0,0,0,39,0.017105263,0,0,1,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,15,0.019047619,0,0,3,FALSE,Returning_Visitor,Mar,1,1,1,FALSE
2,11,0,0,20,0.013636364,0,0,6,FALSE,Returning_Visitor,Mar,1,4,1,FALSE
0,0,0,0,1,0.2,0,0,3,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
2,47.66666667,0,0,5,0,0,0,8,FALSE,New_Visitor,Mar,2,1,1,FALSE
0,0,0,0,13,0.030769231,0,0,4,FALSE,Returning_Visitor,Mar,1,2,6,FALSE
0,0,0,0,8,0,0,0,3,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,8,0,0,0,7,FALSE,Returning_Visitor,Mar,7,2,2,FALSE
0,0,0,0,4,0,0,0,9,TRUE,Returning_Visitor,Mar,1,2,2,FALSE
2,30,1,148.5,24,0.007407407,10.10222222,0,1,FALSE,Returning_Visitor,Mar,10,1,1,FALSE
0,0,0,0,7,0,0,0,1,TRUE,Returning_Visitor,Mar,1,1,1,FALSE
0,0,0,0,1,0,0,0,3,TRUE,Returning_Visitor,Mar,9,3,2,FALSE
0,0,0,0,16,0.014285714,0,0,1,FALSE,Returning_Visitor,Mar,3,4,2,FALSE
0,0,0,0,4,0.05,0,0,6,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
2,25,0,0,6,0,0,0,1,TRUE,New_Visitor,Mar,2,2,2,FALSE
0,0,0,0,16,0,0,0,1,TRUE,Returning_Visitor,Mar,1,3,2,FALSE
8,359,2,954,14,0,0,0,7,TRUE,Returning_Visitor,Mar,9,3,2,FALSE
0,0,0,0,5,0,0,0,1,TRUE,Returning_Visitor,Mar,3,2,4,FALSE
5,59,0,0,3,0,0,0,6,TRUE,Returning_Visitor,Mar,2,2,4,FALSE
4,1347.75,0,0,22,0.019871795,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,10,0.04,0,0,4,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,11,0,0,0,2,FALSE,Returning_Visitor,Mar,3,2,6,FALSE
18,280.95,6,762.5,79,0.003333333,25.96702005,0,2,FALSE,Returning_Visitor,Mar,2,2,4,FALSE
4,100.3,0,0,66,0.011428571,9.162351243,0,1,FALSE,Returning_Visitor,Mar,1,3,2,TRUE
1,23,0,0,27,0,1.865777778,0,3,FALSE,Returning_Visitor,Mar,13,2,2,FALSE
6,53.38095238,0,0,5,0,0,0,6,TRUE,New_Visitor,Mar,2,2,2,FALSE
2,8,0,0,11,0.007692308,0,0,3,FALSE,Returning_Visitor,Mar,13,2,2,FALSE
0,0,0,0,29,0.006896552,0,0,1,FALSE,Returning_Visitor,Mar,1,1,6,FALSE
1,0,1,60,43,0.028787879,0,0,1,FALSE,Returning_Visitor,Mar,3,1,1,FALSE
0,0,0,0,7,0.033333333,0,0,3,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
14,416.3928571,6,449.3333333,258,0,33.6117917,0,9,FALSE,Returning_Visitor,Mar,2,2,4,TRUE
6,573.5,1,0,33,0.005882353,0,0,3,FALSE,Returning_Visitor,Mar,2,3,2,FALSE
0,0,0,0,1,0.2,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
6,465.8333333,2,71,26,0.006666667,7.169617487,0,1,TRUE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,1,212.5,21,0,0,0,7,FALSE,Returning_Visitor,Mar,2,2,4,FALSE
0,0,0,0,1,0.2,0,0,4,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,17,0,0,0,2,FALSE,Returning_Visitor,Mar,3,1,1,FALSE
9,97.64285714,0,0,37,0.005128205,0,0,1,TRUE,Returning_Visitor,Mar,3,2,4,FALSE
0,0,0,0,4,0,0,0,3,FALSE,Returning_Visitor,Mar,14,2,2,FALSE
3,148,0,0,8,0,0,0,1,TRUE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,2,0,0,0,1,FALSE,Returning_Visitor,Mar,10,3,2,FALSE
3,58,0,0,23,0.004,0,0,1,FALSE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,26,0.023076923,0,0,2,TRUE,Returning_Visitor,Mar,3,3,2,FALSE
1,3,0,0,3,0,0,0,1,TRUE,Returning_Visitor,Mar,3,3,2,FALSE
4,97.61111111,0,0,24,0.038461538,0,0,3,FALSE,Returning_Visitor,Mar,1,2,4,FALSE
4,57,0,0,5,0,0,0,8,FALSE,Returning_Visitor,Mar,10,1,1,FALSE
2,34,0,0,21,0.018181818,0,0,5,TRUE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,7,0,0,0,6,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,9,0.022222222,0,0,4,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
1,7,0,0,4,0,0,0,3,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
2,37.5,0,0,2,0,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
1,3,0,0,40,0,0,0,3,FALSE,Returning_Visitor,Mar,3,3,7,FALSE
0,0,0,0,1,0.2,0,0,7,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,6,0,0,0,2,TRUE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,8,0.025,0,0,7,TRUE,Returning_Visitor,Mar,3,3,2,FALSE
2,22.5,0,0,28,0,0,0,3,FALSE,Returning_Visitor,Mar,1,2,4,FALSE
0,0,1,1411,1,0,0,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
0,0,0,0,7,0.028571429,0,0,2,FALSE,Returning_Visitor,Mar,10,2,5,FALSE
0,0,0,0,6,0,0,0,1,FALSE,Returning_Visitor,Mar,10,1,1,FALSE
0,0,0,0,6,0,0,0,3,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,1,0.2,0,0,3,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,30,0,0,0,7,FALSE,Returning_Visitor,Mar,1,2,6,FALSE
0,0,0,0,19,0.005555556,0,0,7,FALSE,New_Visitor,Mar,2,1,1,FALSE
2,38,0,0,21,0,0,0,1,TRUE,Returning_Visitor,Mar,3,2,7,FALSE
6,77,3,447,34,0,22.80152439,0,1,FALSE,Returning_Visitor,Mar,2,2,2,FALSE
2,58.5,2,125,16,0,0,0,7,TRUE,New_Visitor,Mar,2,2,2,FALSE
0,0,0,0,3,0,0,0,1,TRUE,Returning_Visitor,Mar,1,2,4,FALSE
6,99.33333333,1,28.5,5,0,0,0,3,FALSE,New_Visitor,Mar,8,2,2,FALSE
3,117,0,0,20,0.00952381,0,0,1,FALSE,New_Visitor,Mar,2,1,1,FALSE
0,0,0,0,3,0,0,0,1,FALSE,Returning_Visitor,Mar,1,4,1,FALSE
2,16.66666667,0,0,22,0.001298701,0,0,1,FALSE,Returning_Visitor,Mar,1,3,2,FALSE
0,0,0,0,9,0.022222222,0,0,4,FALSE,Returning_Visitor,Mar,3,2,10,FALSE
12,81.5,0,0,61,0.005797101,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,0,0,11,0.036363636,0,0,3,FALSE,Returning_Visitor,Mar,1,1,1,FALSE
0,0,0,0,1,0.2,0,0,1,FALSE,Returning_Visitor,Mar,1,2,2,FALSE
0,0,1,90,11,0.018181818,0,0,1,FALSE,Returning_Visitor,Mar,2,4,2,FALSE
4,34,0,0,46,0,0,0,7,FALSE,New_Visitor,Mar,8,2,2,FALSE
4,38.5,0,0,33,0.002631579,0,0,4,TRUE,Returning_Visitor,Mar,3,2,2,FALSE
0,0,0,0,7,0,0,0,1,FALSE,Returning_Visitor,Mar,3,4,1,FALSE
